Year,Month,County,Beneficiaries, Benefit_Amounts_Dollars
2001,10,Richmond,"5,000","$5,890,000 "
2001,10,Clinton,700,"$560,000 "
2001,10,Essex,400,"$290,000 "
2001,10,Franklin,500,"$430,000 "
2001,10,Hamilton,100,"$30,000 "
2001,10,Jefferson,"1,700","$1,190,000 "
2001,10,Lewis,500,"$280,000 "
2001,10,St. Lawrence,"1,300","$1,080,000 "
2001,10,Broome,"3,100","$2,470,000 "
2001,10,Chemung,"1,600","$1,320,000 "
2001,10,Chenango,700,"$610,000 "
2001,10,Delaware,400,"$280,000 "
2001,10,Schuyler,300,"$320,000 "
2001,10,Steuben,"1,800","$1,680,000 "
2001,10,Tioga,"1,000","$720,000 "
2001,10,Tompkins,600,"$580,000 "
2001,10,Allegany,400,"$300,000 "
2001,10,Cattaraugus,"1,400","$1,030,000 "
2001,10,Chautauqua,"2,500","$1,740,000 "
2001,10,Erie,"12,400","$10,950,000 "
2001,10,Niagara,"3,600","$3,140,000 "
2001,10,Out-of-State,"25,000","$33,410,000 "
2001,10,Unknown,"1,600","$1,830,000 "
2001,11,Albany,"2,100","$1,800,000 "
2001,11,Columbia,400,"$370,000 "
2001,11,Greene,600,"$440,000 "
2001,11,Rensselaer,"1,800","$1,480,000 "
2001,11,Saratoga,"2,100","$1,810,000 "
2001,11,Schenectady,"1,200","$970,000 "
2001,11,Warren,"1,200","$990,000 "
2001,11,Washington,800,"$690,000 "
2001,11,Cayuga,"1,300","$780,000 "
2001,11,Cortland,900,"$720,000 "
2001,11,Madison,"1,000","$710,000 "
2001,11,Onondaga,"5,900","$5,130,000 "
2001,11,Oswego,"2,300","$1,790,000 "
2001,11,Genesee,"1,200","$820,000 "
2001,11,Livingston,"1,000","$720,000 "
2001,11,Monroe,"9,700","$8,510,000 "
2001,11,Ontario,"1,400","$1,170,000 "
2001,11,Orleans,700,"$490,000 "
2001,11,Seneca,400,"$310,000 "
2001,11,Wayne,"1,800","$1,390,000 "
2001,11,Wyoming,800,"$510,000 "
2001,11,Yates,300,"$230,000 "
2001,11,Dutchess,"2,200","$2,110,000 "
2001,11,Orange,"2,900","$2,580,000 "
2001,11,Putnam,700,"$840,000 "
2001,11,Rockland,"2,200","$2,180,000 "
2001,11,Sullivan,800,"$590,000 "
2001,11,Ulster,"1,700","$1,400,000 "
2001,11,Westchester,"8,700","$9,290,000 "
2001,11,Nassau,"13,900","$14,950,000 "
2001,11,Suffolk,"15,800","$15,780,000 "
2001,11,Fulton,700,"$440,000 "
2001,11,Herkimer,800,"$600,000 "
2001,11,Montgomery,800,"$530,000 "
2001,11,Oneida,"2,900","$2,020,000 "
2001,11,Otsego,800,"$450,000 "
2001,11,Schoharie,400,"$220,000 "
2001,11,Bronx,"18,300","$16,480,000 "
2001,11,Kings,"36,900","$34,340,000 "
2001,11,New York,"30,300","$32,210,000 "
2001,11,Queens,"30,300","$29,620,000 "
2001,11,Richmond,"5,000","$5,170,000 "
2001,11,Clinton,900,"$680,000 "
2001,11,Essex,600,"$430,000 "
2001,11,Franklin,800,"$550,000 "
2001,11,Hamilton,100,"$70,000 "
2001,11,Jefferson,"1,900","$1,340,000 "
2001,11,Lewis,600,"$380,000 "
2001,11,St. Lawrence,"1,600","$1,190,000 "
2001,11,Broome,"3,400","$2,480,000 "
2001,11,Chemung,"1,900","$1,290,000 "
2001,11,Chenango,900,"$680,000 "
2001,11,Delaware,500,"$320,000 "
2001,11,Schuyler,500,"$360,000 "
2001,11,Steuben,"2,500","$1,790,000 "
2001,11,Tioga,"1,100","$710,000 "
2001,11,Tompkins,700,"$590,000 "
2001,11,Allegany,600,"$380,000 "
2001,11,Cattaraugus,"1,800","$1,090,000 "
2001,11,Chautauqua,"3,200","$1,740,000 "
2001,11,Erie,"13,400","$10,480,000 "
2001,11,Niagara,"4,100","$3,080,000 "
2001,11,Out-of-State,"25,900","$30,750,000 "
2001,11,Unknown,"1,800","$1,840,000 "
2001,12,Albany,"2,500","$2,280,000 "
2001,12,Columbia,600,"$500,000 "
2001,12,Greene,700,"$620,000 "
2001,12,Rensselaer,"2,200","$2,010,000 "
2001,12,Saratoga,"2,500","$2,430,000 "
2001,12,Schenectady,"1,500","$1,310,000 "
2001,12,Warren,"1,400","$1,290,000 "
2001,12,Washington,900,"$900,000 "
2001,12,Cayuga,"1,600","$1,200,000 "
2001,12,Cortland,"1,500","$1,400,000 "
2001,12,Madison,"1,300","$1,180,000 "
2001,12,Onondaga,"6,500","$6,320,000 "
2001,12,Oswego,"2,800","$2,510,000 "
2001,12,Genesee,"1,500","$1,190,000 "
2001,12,Livingston,"1,300","$1,090,000 "
2001,12,Monroe,"11,200","$10,390,000 "
2001,12,Ontario,"1,900","$1,720,000 "
2001,12,Orleans,900,"$730,000 "
2001,12,Seneca,500,"$480,000 "
2001,12,Wayne,"2,200","$1,920,000 "
2001,12,Wyoming,"1,100","$850,000 "
2001,12,Yates,400,"$360,000 "
2001,12,Dutchess,"2,600","$2,620,000 "
2001,12,Orange,"3,400","$3,320,000 "
2001,12,Putnam,900,"$1,050,000 "
2001,12,Rockland,"2,400","$2,580,000 "
2001,12,Sullivan,"1,000","$900,000 "
2001,12,Ulster,"2,100","$1,910,000 "
2001,12,Westchester,"9,700","$10,900,000 "
2001,12,Nassau,"15,000","$16,680,000 "
2001,12,Suffolk,"17,800","$18,360,000 "
2001,12,Fulton,"1,000","$740,000 "
2001,12,Herkimer,"1,100","$980,000 "
2001,12,Montgomery,"1,100","$840,000 "
2001,12,Oneida,"3,300","$2,740,000 "
2001,12,Otsego,900,"$780,000 "
2001,12,Schoharie,600,"$550,000 "
2001,12,Bronx,"19,300","$18,040,000 "
2001,12,Kings,"39,400","$37,340,000 "
2001,12,New York,"31,100","$34,560,000 "
2001,12,Queens,"32,300","$32,860,000 "
2001,12,Richmond,"5,800","$6,010,000 "
2001,12,Clinton,"1,200","$1,070,000 "
2001,12,Essex,800,"$680,000 "
2001,12,Franklin,"1,000","$840,000 "
2001,12,Hamilton,100,"$90,000 "
2001,12,Jefferson,"2,400","$1,980,000 "
2001,12,Lewis,800,"$610,000 "
2001,12,St. Lawrence,"2,200","$1,840,000 "
2001,12,Broome,"4,100","$3,260,000 "
2001,12,Chemung,"2,000","$1,650,000 "
2001,12,Chenango,"1,100","$960,000 "
2001,12,Delaware,600,"$480,000 "
2001,12,Schuyler,600,"$490,000 "
2001,12,Steuben,"2,800","$2,460,000 "
2001,12,Tioga,"1,200","$880,000 "
2001,12,Tompkins,800,"$770,000 "
2001,12,Allegany,800,"$640,000 "
2001,12,Cattaraugus,"2,200","$1,490,000 "
2001,12,Chautauqua,"3,400","$2,240,000 "
2001,12,Erie,"15,700","$13,420,000 "
2001,12,Niagara,"5,000","$4,040,000 "
2001,12,Out-of-State,"27,300","$34,230,000 "
2001,12,Unknown,"2,100","$2,320,000 "
2002,1,Albany,"3,100","$2,970,000 "
2002,1,Columbia,800,"$690,000 "
2002,1,Greene,900,"$820,000 "
2002,1,Rensselaer,"2,700","$2,570,000 "
2002,1,Saratoga,"3,100","$3,090,000 "
2002,1,Schenectady,"1,900","$1,750,000 "
2002,1,Warren,"1,600","$1,430,000 "
2002,1,Washington,"1,100","$1,060,000 "
2002,1,Cayuga,"1,700","$1,440,000 "
2002,1,Cortland,"1,600","$1,430,000 "
2002,1,Madison,"1,600","$1,460,000 "
2002,1,Onondaga,"7,700","$7,200,000 "
2002,1,Oswego,"3,600","$3,020,000 "
2002,1,Genesee,"1,800","$1,490,000 "
2002,1,Livingston,"1,700","$1,500,000 "
2002,1,Monroe,"13,300","$12,250,000 "
2002,1,Ontario,"2,300","$2,260,000 "
2002,1,Orleans,"1,200","$910,000 "
2002,1,Seneca,800,"$610,000 "
2002,1,Wayne,"2,700","$2,280,000 "
2002,1,Wyoming,"1,300","$1,130,000 "
2002,1,Yates,500,"$450,000 "
2002,1,Dutchess,"3,200","$3,290,000 "
2002,1,Orange,"4,100","$4,030,000 "
2002,1,Putnam,"1,100","$1,330,000 "
2002,1,Rockland,"3,000","$3,080,000 "
2002,1,Sullivan,"1,200","$1,030,000 "
2002,1,Ulster,"2,600","$2,360,000 "
2002,1,Westchester,"11,800","$13,310,000 "
2002,1,Nassau,"18,100","$20,520,000 "
2002,1,Suffolk,"22,700","$23,540,000 "
2002,1,Fulton,"1,200","$920,000 "
2002,1,Herkimer,"1,400","$1,190,000 "
2002,1,Montgomery,"1,400","$1,150,000 "
2002,1,Oneida,"4,300","$3,420,000 "
2002,1,Otsego,"1,200","$1,060,000 "
2002,1,Schoharie,800,"$820,000 "
2002,1,Bronx,"21,700","$20,330,000 "
2002,1,Kings,"44,100","$43,070,000 "
2002,1,New York,"33,700","$38,810,000 "
2002,1,Queens,"36,300","$37,480,000 "
2002,1,Richmond,"6,200","$6,670,000 "
2002,1,Clinton,"1,700","$1,410,000 "
2002,1,Essex,"1,000","$830,000 "
2002,1,Franklin,"1,200","$1,000,000 "
2002,1,Hamilton,100,"$90,000 "
2002,1,Jefferson,"2,700","$2,170,000 "
2002,1,Lewis,900,"$760,000 "
2002,1,St. Lawrence,"2,600","$2,300,000 "
2002,1,Broome,"4,900","$4,150,000 "
2002,1,Chemung,"2,000","$1,810,000 "
2002,1,Chenango,"1,300","$1,200,000 "
2002,1,Delaware,800,"$700,000 "
2002,1,Schuyler,600,"$560,000 "
2002,1,Steuben,"3,100","$2,650,000 "
2002,1,Tioga,"1,100","$980,000 "
2002,1,Tompkins,"1,000","$930,000 "
2002,1,Allegany,"1,100","$820,000 "
2002,1,Cattaraugus,"2,400","$1,820,000 "
2002,1,Chautauqua,"3,900","$2,490,000 "
2002,1,Erie,"19,800","$16,890,000 "
2002,1,Niagara,"6,300","$5,220,000 "
2002,1,Out-of-State,"29,800","$38,720,000 "
2002,1,Unknown,"2,400","$2,670,000 "
2002,2,Albany,"3,000","$2,750,000 "
2002,2,Columbia,900,"$720,000 "
2002,2,Greene,900,"$770,000 "
2002,2,Rensselaer,"2,500","$2,370,000 "
2002,2,Saratoga,"2,900","$2,840,000 "
2002,2,Schenectady,"1,900","$1,710,000 "
2002,2,Warren,"1,600","$1,290,000 "
2002,2,Washington,"1,200","$960,000 "
2002,2,Cayuga,"1,600","$1,320,000 "
2002,2,Cortland,"1,200","$1,200,000 "
2002,2,Madison,"1,400","$1,350,000 "
2002,2,Onondaga,"7,200","$6,540,000 "
2002,2,Oswego,"3,200","$2,820,000 "
2002,2,Genesee,"1,700","$1,390,000 "
2002,2,Livingston,"1,600","$1,330,000 "
2002,2,Monroe,"12,200","$11,140,000 "
2002,2,Ontario,"2,200","$2,110,000 "
2002,2,Orleans,"1,000","$820,000 "
2002,2,Seneca,700,"$570,000 "
2002,2,Wayne,"2,400","$2,130,000 "
2002,2,Wyoming,"1,200","$1,030,000 "
2002,2,Yates,500,"$430,000 "
2002,2,Dutchess,"3,100","$3,150,000 "
2002,2,Orange,"3,800","$3,740,000 "
2002,2,Putnam,"1,100","$1,250,000 "
2002,2,Rockland,"2,800","$2,800,000 "
2002,2,Sullivan,"1,200","$1,050,000 "
2002,2,Ulster,"2,300","$2,120,000 "
2002,2,Westchester,"11,500","$12,290,000 "
2002,2,Nassau,"17,300","$17,840,000 "
2002,2,Suffolk,"21,700","$21,030,000 "
2002,2,Fulton,"1,000","$830,000 "
2002,2,Herkimer,"1,400","$1,200,000 "
2002,2,Montgomery,"1,300","$1,090,000 "
2002,2,Oneida,"3,900","$3,220,000 "
2002,2,Otsego,"1,200","$970,000 "
2002,2,Schoharie,800,"$790,000 "
2002,2,Bronx,"20,200","$17,680,000 "
2002,2,Kings,"40,800","$36,780,000 "
2002,2,New York,"31,800","$33,050,000 "
2002,2,Queens,"34,000","$32,510,000 "
2002,2,Richmond,"5,800","$5,860,000 "
2002,2,Clinton,"1,700","$1,380,000 "
2002,2,Essex,900,"$800,000 "
2002,2,Franklin,"1,100","$960,000 "
2002,2,Hamilton,100,"$100,000 "
2002,2,Jefferson,"2,700","$2,180,000 "
2002,2,Lewis,800,"$760,000 "
2002,2,St. Lawrence,"2,500","$2,190,000 "
2002,2,Broome,"4,200","$3,740,000 "
2002,2,Chemung,"1,800","$1,530,000 "
2002,2,Chenango,"1,300","$1,110,000 "
2002,2,Delaware,800,"$700,000 "
2002,2,Schuyler,500,"$500,000 "
2002,2,Steuben,"2,900","$2,320,000 "
2002,2,Tioga,"1,000","$910,000 "
2002,2,Tompkins,900,"$850,000 "
2002,2,Allegany,"1,100","$810,000 "
2002,2,Cattaraugus,"2,200","$1,630,000 "
2002,2,Chautauqua,"3,200","$2,240,000 "
2002,2,Erie,"17,500","$15,090,000 "
2002,2,Niagara,"5,600","$4,740,000 "
2002,2,Out-of-State,"28,700","$33,990,000 "
2002,2,Unknown,"2,500","$2,630,000 "
2002,3,Albany,"3,000","$2,750,000 "
2002,3,Columbia,800,"$680,000 "
2002,3,Greene,800,"$720,000 "
2002,3,Rensselaer,"2,500","$2,330,000 "
2002,3,Saratoga,"2,800","$2,640,000 "
2002,3,Schenectady,"1,900","$1,700,000 "
2002,3,Warren,"1,500","$1,160,000 "
2002,3,Washington,"1,000","$810,000 "
2002,3,Cayuga,"1,500","$1,230,000 "
2002,3,Cortland,"1,300","$1,120,000 "
2002,3,Madison,"1,300","$1,230,000 "
2002,3,Onondaga,"7,000","$6,440,000 "
2002,3,Oswego,"3,100","$2,560,000 "
2002,3,Genesee,"1,500","$1,280,000 "
2002,3,Livingston,"1,500","$1,320,000 "
2002,3,Monroe,"11,900","$10,820,000 "
2002,3,Ontario,"2,200","$2,020,000 "
2002,3,Orleans,900,"$740,000 "
2002,3,Seneca,600,"$560,000 "
2002,3,Wayne,"2,400","$2,100,000 "
2002,3,Wyoming,"1,100","$970,000 "
2002,3,Yates,500,"$410,000 "
2002,3,Dutchess,"3,000","$3,060,000 "
2002,3,Orange,"3,700","$3,600,000 "
2002,3,Putnam,"1,100","$1,230,000 "
2002,3,Rockland,"2,700","$2,840,000 "
2002,3,Sullivan,"1,200","$1,030,000 "
2002,3,Ulster,"2,200","$2,010,000 "
2002,3,Westchester,"11,300","$12,020,000 "
2002,3,Nassau,"16,600","$17,420,000 "
2002,3,Suffolk,"19,900","$19,760,000 "
2002,3,Fulton,900,"$760,000 "
2002,3,Herkimer,"1,400","$1,170,000 "
2002,3,Montgomery,"1,100","$980,000 "
2002,3,Oneida,"3,700","$3,120,000 "
2002,3,Otsego,"1,100","$900,000 "
2002,3,Schoharie,800,"$750,000 "
2002,3,Bronx,"19,900","$17,150,000 "
2002,3,Kings,"39,800","$35,640,000 "
2002,3,New York,"30,900","$32,070,000 "
2002,3,Queens,"33,300","$31,630,000 "
2002,3,Richmond,"5,600","$5,730,000 "
2002,3,Clinton,"1,700","$1,350,000 "
2002,3,Essex,900,"$780,000 "
2002,3,Franklin,"1,100","$980,000 "
2002,3,Hamilton,100,"$100,000 "
2002,3,Jefferson,"2,600","$2,030,000 "
2002,3,Lewis,800,"$720,000 "
2002,3,St. Lawrence,"2,600","$2,210,000 "
2002,3,Broome,"4,200","$3,570,000 "
2002,3,Chemung,"1,900","$1,520,000 "
2002,3,Chenango,"1,300","$1,080,000 "
2002,3,Delaware,800,"$680,000 "
2002,3,Schuyler,500,"$460,000 "
2002,3,Steuben,"3,000","$2,310,000 "
2002,3,Tioga,"1,100","$880,000 "
2002,3,Tompkins,"1,000","$860,000 "
2002,3,Allegany,"1,000","$770,000 "
2002,3,Cattaraugus,"2,100","$1,560,000 "
2002,3,Chautauqua,"3,000","$2,150,000 "
2002,3,Erie,"17,000","$14,790,000 "
2002,3,Niagara,"5,400","$4,590,000 "
2002,3,Out-of-State,"27,900","$33,260,000 "
2002,3,Unknown,"2,500","$2,600,000 "
2002,4,Albany,"2,900","$2,940,000 "
2002,4,Columbia,700,"$680,000 "
2002,4,Greene,800,"$750,000 "
2002,4,Rensselaer,"2,300","$2,270,000 "
2002,4,Saratoga,"2,600","$2,590,000 "
2002,4,Schenectady,"1,900","$1,770,000 "
2002,4,Warren,"1,400","$1,120,000 "
2002,4,Washington,"1,000","$790,000 "
2002,4,Cayuga,"1,500","$1,210,000 "
2002,4,Cortland,"1,200","$1,160,000 "
2002,4,Madison,"1,200","$1,140,000 "
2002,4,Onondaga,"7,100","$7,060,000 "
2002,4,Oswego,"3,200","$2,820,000 "
2002,4,Genesee,"1,400","$1,250,000 "
2002,4,Livingston,"1,500","$1,380,000 "
2002,4,Monroe,"12,600","$12,770,000 "
2002,4,Ontario,"2,100","$2,070,000 "
2002,4,Orleans,900,"$760,000 "
2002,4,Seneca,600,"$550,000 "
2002,4,Wayne,"2,500","$2,380,000 "
2002,4,Wyoming,"1,000","$890,000 "
2002,4,Yates,500,"$400,000 "
2002,4,Dutchess,"3,100","$3,390,000 "
2002,4,Orange,"3,900","$3,850,000 "
2002,4,Putnam,"1,100","$1,340,000 "
2002,4,Rockland,"2,900","$3,180,000 "
2002,4,Sullivan,"1,100","$930,000 "
2002,4,Ulster,"2,400","$2,080,000 "
2002,4,Westchester,"11,300","$12,790,000 "
2002,4,Nassau,"17,100","$18,730,000 "
2002,4,Suffolk,"20,600","$20,070,000 "
2002,4,Fulton,900,"$770,000 "
2002,4,Herkimer,"1,300","$1,220,000 "
2002,4,Montgomery,"1,100","$980,000 "
2002,4,Oneida,"3,700","$3,210,000 "
2002,4,Otsego,"1,000","$820,000 "
2002,4,Schoharie,700,"$730,000 "
2002,4,Bronx,"20,600","$18,740,000 "
2002,4,Kings,"41,600","$38,530,000 "
2002,4,New York,"30,600","$34,500,000 "
2002,4,Queens,"33,800","$33,880,000 "
2002,4,Richmond,"6,500","$6,660,000 "
2002,4,Clinton,"1,600","$1,400,000 "
2002,4,Essex,900,"$780,000 "
2002,4,Franklin,"1,100","$1,020,000 "
2002,4,Hamilton,100,"$120,000 "
2002,4,Jefferson,"2,500","$2,010,000 "
2002,4,Lewis,700,"$660,000 "
2002,4,St. Lawrence,"2,500","$2,390,000 "
2002,4,Broome,"4,000","$3,840,000 "
2002,4,Chemung,"1,700","$1,640,000 "
2002,4,Chenango,"1,200","$1,030,000 "
2002,4,Delaware,800,"$630,000 "
2002,4,Schuyler,500,"$470,000 "
2002,4,Steuben,"2,600","$2,410,000 "
2002,4,Tioga,"1,000","$920,000 "
2002,4,Tompkins,"1,000","$940,000 "
2002,4,Allegany,900,"$750,000 "
2002,4,Cattaraugus,"1,900","$1,540,000 "
2002,4,Chautauqua,"3,100","$2,280,000 "
2002,4,Erie,"17,800","$15,520,000 "
2002,4,Niagara,"5,600","$4,770,000 "
2002,4,Out-of-State,"27,500","$36,260,000 "
2002,4,Unknown,"2,400","$2,780,000 "
2002,5,Albany,"2,400","$2,210,000 "
2002,5,Columbia,500,"$480,000 "
2002,5,Greene,600,"$490,000 "
2002,5,Rensselaer,"1,700","$1,490,000 "
2002,5,Saratoga,"1,800","$1,700,000 "
2002,5,Schenectady,"1,300","$1,210,000 "
2002,5,Warren,800,"$590,000 "
2002,5,Washington,700,"$510,000 "
2002,5,Cayuga,"1,100","$800,000 "
2002,5,Cortland,800,"$640,000 "
2002,5,Madison,800,"$660,000 "
2002,5,Onondaga,"5,800","$4,960,000 "
2002,5,Oswego,"2,500","$2,090,000 "
2002,5,Genesee,"1,000","$810,000 "
2002,5,Livingston,"1,200","$980,000 "
2002,5,Monroe,"10,800","$10,060,000 "
2002,5,Ontario,"1,700","$1,450,000 "
2002,5,Orleans,600,"$480,000 "
2002,5,Seneca,500,"$380,000 "
2002,5,Wayne,"2,000","$1,750,000 "
2002,5,Wyoming,700,"$520,000 "
2002,5,Yates,400,"$250,000 "
2002,5,Dutchess,"2,500","$2,600,000 "
2002,5,Orange,"2,900","$2,860,000 "
2002,5,Putnam,900,"$1,060,000 "
2002,5,Rockland,"2,400","$2,540,000 "
2002,5,Sullivan,700,"$590,000 "
2002,5,Ulster,"1,800","$1,530,000 "
2002,5,Westchester,"9,300","$10,310,000 "
2002,5,Nassau,"13,800","$15,360,000 "
2002,5,Suffolk,"15,500","$16,160,000 "
2002,5,Fulton,600,"$450,000 "
2002,5,Herkimer,"1,000","$730,000 "
2002,5,Montgomery,800,"$610,000 "
2002,5,Oneida,"3,000","$2,230,000 "
2002,5,Otsego,600,"$440,000 "
2002,5,Schoharie,500,"$440,000 "
2002,5,Bronx,"17,700","$15,890,000 "
2002,5,Kings,"34,700","$32,610,000 "
2002,5,New York,"27,600","$29,390,000 "
2002,5,Queens,"27,900","$27,650,000 "
2002,5,Richmond,"5,100","$5,520,000 "
2002,5,Clinton,"1,300","$890,000 "
2002,5,Essex,600,"$400,000 "
2002,5,Franklin,800,"$590,000 "
2002,5,Hamilton,100,"$40,000 "
2002,5,Jefferson,"1,700","$1,100,000 "
2002,5,Lewis,500,"$340,000 "
2002,5,St. Lawrence,"1,900","$1,440,000 "
2002,5,Broome,"3,100","$2,680,000 "
2002,5,Chemung,"1,400","$1,190,000 "
2002,5,Chenango,800,"$590,000 "
2002,5,Delaware,500,"$380,000 "
2002,5,Schuyler,400,"$300,000 "
2002,5,Steuben,"2,200","$1,760,000 "
2002,5,Tioga,800,"$640,000 "
2002,5,Tompkins,800,"$660,000 "
2002,5,Allegany,700,"$460,000 "
2002,5,Cattaraugus,"1,500","$940,000 "
2002,5,Chautauqua,"2,200","$1,510,000 "
2002,5,Erie,"13,300","$10,790,000 "
2002,5,Niagara,"4,000","$3,130,000 "
2002,5,Out-of-State,"24,500","$29,690,000 "
2002,5,Unknown,"2,100","$2,210,000 "
2002,6,Albany,"2,300","$2,000,000 "
2002,6,Columbia,400,"$420,000 "
2002,6,Greene,500,"$400,000 "
2002,6,Rensselaer,"1,600","$1,340,000 "
2002,6,Saratoga,"1,600","$1,480,000 "
2002,6,Schenectady,"1,200","$1,120,000 "
2002,6,Warren,600,"$460,000 "
2002,6,Washington,600,"$440,000 "
2002,6,Cayuga,"1,000","$680,000 "
2002,6,Cortland,700,"$500,000 "
2002,6,Madison,800,"$600,000 "
2002,6,Onondaga,"5,500","$4,540,000 "
2002,6,Oswego,"2,300","$1,910,000 "
2002,6,Genesee,900,"$690,000 "
2002,6,Livingston,"1,000","$830,000 "
2002,6,Monroe,"9,900","$9,210,000 "
2002,6,Ontario,"1,400","$1,210,000 "
2002,6,Orleans,600,"$410,000 "
2002,6,Seneca,400,"$320,000 "
2002,6,Wayne,"1,800","$1,610,000 "
2002,6,Wyoming,500,"$420,000 "
2002,6,Yates,300,"$220,000 "
2002,6,Dutchess,"2,500","$2,500,000 "
2002,6,Orange,"2,800","$2,660,000 "
2002,6,Putnam,900,"$1,050,000 "
2002,6,Rockland,"2,500","$2,400,000 "
2002,6,Sullivan,600,"$530,000 "
2002,6,Ulster,"1,700","$1,400,000 "
2002,6,Westchester,"9,000","$9,540,000 "
2002,6,Nassau,"13,500","$14,230,000 "
2002,6,Suffolk,"14,800","$14,790,000 "
2002,6,Fulton,500,"$390,000 "
2002,6,Herkimer,700,"$580,000 "
2002,6,Montgomery,700,"$530,000 "
2002,6,Oneida,"2,800","$2,060,000 "
2002,6,Otsego,600,"$390,000 "
2002,6,Schoharie,400,"$310,000 "
2002,6,Bronx,"16,600","$14,450,000 "
2002,6,Kings,"31,900","$28,970,000 "
2002,6,New York,"26,000","$26,690,000 "
2002,6,Queens,"25,600","$24,380,000 "
2002,6,Richmond,"4,900","$5,110,000 "
2002,6,Clinton,"1,000","$760,000 "
2002,6,Essex,400,"$280,000 "
2002,6,Franklin,600,"$400,000 "
2002,6,Hamilton,0,"$10,000 "
2002,6,Jefferson,"1,300","$850,000 "
2002,6,Lewis,400,"$250,000 "
2002,6,St. Lawrence,"1,500","$1,160,000 "
2002,6,Broome,"3,000","$2,440,000 "
2002,6,Chemung,"1,300","$1,020,000 "
2002,6,Chenango,600,"$490,000 "
2002,6,Delaware,400,"$290,000 "
2002,6,Schuyler,300,"$250,000 "
2002,6,Steuben,"2,100","$1,570,000 "
2002,6,Tioga,700,"$580,000 "
2002,6,Tompkins,700,"$610,000 "
2002,6,Allegany,600,"$410,000 "
2002,6,Cattaraugus,"1,300","$780,000 "
2002,6,Chautauqua,"1,800","$1,270,000 "
2002,6,Erie,"12,100","$9,660,000 "
2002,6,Niagara,"3,500","$2,690,000 "
2002,6,Out-of-State,"23,000","$27,370,000 "
2002,6,Unknown,"1,900","$1,950,000 "
2002,7,Albany,"2,500","$2,490,000 "
2002,7,Columbia,500,"$520,000 "
2002,7,Greene,500,"$490,000 "
2002,7,Rensselaer,"1,800","$1,710,000 "
2002,7,Saratoga,"1,700","$1,740,000 "
2002,7,Schenectady,"1,400","$1,380,000 "
2002,7,Warren,600,"$530,000 "
2002,7,Washington,700,"$570,000 "
2002,7,Cayuga,"1,100","$910,000 "
2002,7,Cortland,800,"$590,000 "
2002,7,Madison,800,"$680,000 "
2002,7,Onondaga,"5,800","$5,480,000 "
2002,7,Oswego,"2,200","$2,160,000 "
2002,7,Genesee,900,"$750,000 "
2002,7,Livingston,"1,100","$990,000 "
2002,7,Monroe,"11,200","$11,470,000 "
2002,7,Ontario,"1,300","$1,310,000 "
2002,7,Orleans,600,"$500,000 "
2002,7,Seneca,400,"$330,000 "
2002,7,Wayne,"1,800","$1,830,000 "
2002,7,Wyoming,600,"$470,000 "
2002,7,Yates,300,"$260,000 "
2002,7,Dutchess,"2,800","$3,070,000 "
2002,7,Orange,"3,200","$3,370,000 "
2002,7,Putnam,"1,100","$1,310,000 "
2002,7,Rockland,"2,800","$3,210,000 "
2002,7,Sullivan,600,"$580,000 "
2002,7,Ulster,"2,000","$1,830,000 "
2002,7,Westchester,"10,200","$12,120,000 "
2002,7,Nassau,"15,400","$18,510,000 "
2002,7,Suffolk,"19,100","$20,940,000 "
2002,7,Fulton,600,"$480,000 "
2002,7,Herkimer,800,"$650,000 "
2002,7,Montgomery,800,"$620,000 "
2002,7,Oneida,"3,300","$2,620,000 "
2002,7,Otsego,600,"$430,000 "
2002,7,Schoharie,400,"$320,000 "
2002,7,Bronx,"18,500","$18,370,000 "
2002,7,Kings,"35,800","$36,930,000 "
2002,7,New York,"27,200","$32,420,000 "
2002,7,Queens,"28,000","$30,440,000 "
2002,7,Richmond,"6,000","$7,110,000 "
2002,7,Clinton,"1,100","$860,000 "
2002,7,Essex,400,"$270,000 "
2002,7,Franklin,600,"$460,000 "
2002,7,Hamilton,0,"$20,000 "
2002,7,Jefferson,"1,400","$1,040,000 "
2002,7,Lewis,500,"$310,000 "
2002,7,St. Lawrence,"1,500","$1,210,000 "
2002,7,Broome,"3,100","$2,740,000 "
2002,7,Chemung,"1,300","$1,230,000 "
2002,7,Chenango,900,"$610,000 "
2002,7,Delaware,400,"$360,000 "
2002,7,Schuyler,300,"$320,000 "
2002,7,Steuben,"2,400","$1,880,000 "
2002,7,Tioga,700,"$660,000 "
2002,7,Tompkins,800,"$740,000 "
2002,7,Allegany,600,"$410,000 "
2002,7,Cattaraugus,"1,200","$910,000 "
2002,7,Chautauqua,"2,400","$1,610,000 "
2002,7,Erie,"14,000","$12,090,000 "
2002,7,Niagara,"4,100","$3,280,000 "
2002,7,Out-of-State,"23,800","$33,230,000 "
2002,7,Unknown,"1,700","$2,010,000 "
2002,8,Albany,"2,300","$2,070,000 "
2002,8,Columbia,400,"$380,000 "
2002,8,Greene,500,"$340,000 "
2002,8,Rensselaer,"1,600","$1,370,000 "
2002,8,Saratoga,"1,500","$1,330,000 "
2002,8,Schenectady,"1,300","$1,090,000 "
2002,8,Warren,500,"$410,000 "
2002,8,Washington,600,"$480,000 "
2002,8,Cayuga,900,"$680,000 "
2002,8,Cortland,500,"$370,000 "
2002,8,Madison,700,"$510,000 "
2002,8,Onondaga,"5,200","$4,430,000 "
2002,8,Oswego,"1,800","$1,540,000 "
